beta_A,tG_A,eta_A,coef_A,beta_B,tG_B,eta_B,coef_B,Nx,Ny,pattern,sim,initial_timestep,final_timestep,initial_cell_count,final_cell_count,last_alive_timestep,num_apoptosis,num_extrusion,JobID,JobName,State,ExitCode,Timelimit,Start,End,Elapsed
0.50,100.00,0.10,1.00,0.80,100.00,0.06,1.00,10,10,control,1726,0,279,100,11,279,258,0,1667672_1726,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T18:55:38,2021-07-27T19:02:47,00:07:09
0.50,100.00,0.10,1.00,0.80,100.00,0.06,1.00,10,10,control,1727,0,260,100,10,260,269,0,1667672_1727,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T18:55:38,2021-07-27T19:03:01,00:07:23
0.50,100.00,0.10,1.00,0.80,100.00,0.06,1.00,10,10,control,1728,0,315,100,10,315,286,0,1667672_1728,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T18:56:41,2021-07-27T19:04:09,00:07:28
0.50,100.00,0.10,1.00,0.80,100.00,0.06,1.00,10,10,control,1729,0,243,100,10,243,270,1,1667672_1729,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T18:56:41,2021-07-27T19:03:12,00:06:31
0.50,100.00,0.10,1.00,0.80,100.00,0.06,1.00,10,10,control,1730,0,267,100,10,267,267,1,1667672_1730,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T18:56:41,2021-07-27T19:03:18,00:06:37
0.50,100.00,0.10,1.00,0.80,100.00,0.06,1.00,10,10,control,1731,0,257,100,10,257,281,0,1667672_1731,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T18:57:43,2021-07-27T19:05:05,00:07:22
0.50,100.00,0.10,1.00,0.80,100.00,0.06,1.00,10,10,control,1732,0,280,100,9,280,243,0,1667672_1732,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T18:57:43,2021-07-27T19:04:38,00:06:55
0.50,100.00,0.10,1.00,0.80,100.00,0.06,1.00,10,10,control,1733,0,258,100,10,258,263,0,1667672_1733,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T18:57:43,2021-07-27T19:04:51,00:07:08
0.50,100.00,0.10,1.00,0.80,100.00,0.06,1.00,10,10,control,1734,0,253,100,9,253,243,0,1667672_1734,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T18:57:43,2021-07-27T19:04:41,00:06:58
0.50,100.00,0.10,1.00,0.80,100.00,0.06,1.00,10,10,control,1735,0,237,100,11,237,243,0,1667672_1735,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T18:58:44,2021-07-27T19:05:08,00:06:24
0.50,100.00,0.10,1.00,0.80,100.00,0.06,1.00,10,10,control,1736,0,271,100,10,271,284,0,1667672_1736,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T18:58:44,2021-07-27T19:05:46,00:07:02
0.50,100.00,0.10,1.00,0.80,100.00,0.06,1.00,10,10,control,1737,0,274,100,10,274,264,0,1667672_1737,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T18:58:44,2021-07-27T19:05:33,00:06:49
0.50,100.00,0.10,1.00,0.80,100.00,0.06,1.00,10,10,control,1738,0,290,100,10,290,263,0,1667672_1738,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T18:58:44,2021-07-27T19:05:36,00:06:52
0.50,100.00,0.10,1.00,0.80,100.00,0.06,1.00,10,10,control,1739,0,290,100,10,290,277,0,1667672_1739,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T18:58:44,2021-07-27T19:05:54,00:07:10
0.50,100.00,0.10,1.00,0.80,100.00,0.08,1.00,10,10,control,1740,0,436,100,10,436,361,0,1667672_1740,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T18:58:44,2021-07-27T19:11:12,00:12:28
0.50,100.00,0.10,1.00,0.80,100.00,0.08,1.00,10,10,control,1741,0,654,100,10,654,436,0,1667672_1741,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T18:58:44,2021-07-27T19:14:49,00:16:05
0.50,100.00,0.10,1.00,0.80,100.00,0.08,1.00,10,10,control,1742,0,615,100,10,615,451,0,1667672_1742,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T18:59:46,2021-07-27T19:14:38,00:14:52
0.50,100.00,0.10,1.00,0.80,100.00,0.08,1.00,10,10,control,1743,0,541,100,10,541,428,2,1667672_1743,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T18:59:46,2021-07-27T19:14:25,00:14:39
0.50,100.00,0.10,1.00,0.80,100.00,0.08,1.00,10,10,control,1744,0,573,100,10,573,378,1,1667672_1744,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T18:59:46,2021-07-27T19:13:43,00:13:57
0.50,100.00,0.10,1.00,0.80,100.00,0.08,1.00,10,10,control,1745,0,496,100,10,496,440,0,1667672_1745,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T19:00:49,2021-07-27T19:15:03,00:14:14
0.50,100.00,0.10,1.00,0.80,100.00,0.08,1.00,10,10,control,1746,0,566,100,10,566,438,0,1667672_1746,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T19:00:49,2021-07-27T19:14:52,00:14:03
0.50,100.00,0.10,1.00,0.80,100.00,0.08,1.00,10,10,control,1747,0,564,100,11,564,446,0,1667672_1747,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T19:00:49,2021-07-27T19:17:03,00:16:14
0.50,100.00,0.10,1.00,0.80,100.00,0.08,1.00,10,10,control,1748,0,583,100,10,583,425,1,1667672_1748,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T19:00:49,2021-07-27T19:16:02,00:15:13
0.50,100.00,0.10,1.00,0.80,100.00,0.08,1.00,10,10,control,1749,0,479,100,10,479,352,0,1667672_1749,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T19:01:51,2021-07-27T19:13:52,00:12:01
0.50,100.00,0.10,1.00,0.80,100.00,0.08,1.00,10,10,control,1750,0,596,100,10,596,455,0,1667672_1750,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T19:01:51,2021-07-27T19:17:04,00:15:13
0.50,100.00,0.10,1.00,0.80,100.00,0.08,1.00,10,10,control,1751,0,546,100,10,546,432,0,1667672_1751,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T19:01:51,2021-07-27T19:17:01,00:15:10
0.50,100.00,0.10,1.00,0.80,100.00,0.08,1.00,10,10,control,1752,0,596,100,10,596,409,0,1667672_1752,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T19:01:51,2021-07-27T19:15:45,00:13:54
0.50,100.00,0.10,1.00,0.80,100.00,0.08,1.00,10,10,control,1753,0,540,100,10,540,401,0,1667672_1753,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T19:02:52,2021-07-27T19:16:29,00:13:37
0.50,100.00,0.10,1.00,0.80,100.00,0.08,1.00,10,10,control,1754,0,558,100,10,558,376,0,1667672_1754,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T19:02:52,2021-07-27T19:15:33,00:12:41
0.50,100.00,0.10,1.00,0.80,100.00,0.08,1.00,10,10,control,1755,0,598,100,10,598,399,0,1667672_1755,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T19:02:52,2021-07-27T19:16:07,00:13:15
0.50,100.00,0.10,1.00,0.80,100.00,0.08,1.00,10,10,control,1756,0,557,100,11,557,406,0,1667672_1756,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T19:02:52,2021-07-27T19:16:30,00:13:38
0.50,100.00,0.10,1.00,0.80,100.00,0.08,1.00,10,10,control,1757,0,520,100,10,520,359,1,1667672_1757,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T19:03:54,2021-07-27T19:16:52,00:12:58
0.50,100.00,0.10,1.00,0.80,100.00,0.08,1.00,10,10,control,1758,0,593,100,9,593,439,0,1667672_1758,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T19:03:54,2021-07-27T19:19:53,00:15:59
0.50,100.00,0.10,1.00,0.80,100.00,0.08,1.00,10,10,control,1759,0,605,100,10,605,496,0,1667672_1759,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T19:03:54,2021-07-27T19:20:31,00:16:37
0.50,100.00,0.10,1.00,0.80,100.00,0.10,1.00,10,10,control,1760,0,1707,100,10,1707,1041,0,1667672_1760,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T19:03:54,2021-07-27T19:47:36,00:43:42
0.50,100.00,0.10,1.00,0.80,100.00,0.10,1.00,10,10,control,1761,0,2840,100,10,2840,1387,0,1667672_1761,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T19:04:57,2021-07-27T20:02:37,00:57:40
0.50,100.00,0.10,1.00,0.80,100.00,0.10,1.00,10,10,control,1762,0,1882,100,10,1882,1082,0,1667672_1762,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T19:04:57,2021-07-27T19:52:43,00:47:46
0.50,100.00,0.10,1.00,0.80,100.00,0.10,1.00,10,10,control,1763,0,1848,100,10,1848,1063,0,1667672_1763,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T19:04:57,2021-07-27T19:49:43,00:44:46
0.50,100.00,0.10,1.00,0.80,100.00,0.10,1.00,10,10,control,1764,0,2261,100,9,2261,1174,1,1667672_1764,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T19:04:57,2021-07-27T19:53:04,00:48:07
0.50,100.00,0.10,1.00,0.80,100.00,0.10,1.00,10,10,control,1765,0,1562,100,10,1562,1114,0,1667672_1765,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T19:05:58,2021-07-27T19:54:30,00:48:32
0.50,100.00,0.10,1.00,0.80,100.00,0.10,1.00,10,10,control,1766,0,2077,100,10,2077,1200,1,1667672_1766,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T19:05:58,2021-07-27T19:55:56,00:49:58
0.50,100.00,0.10,1.00,0.80,100.00,0.10,1.00,10,10,control,1767,0,2409,100,10,2409,1253,0,1667672_1767,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T19:05:58,2021-07-27T19:57:42,00:51:44
0.50,100.00,0.10,1.00,0.80,100.00,0.10,1.00,10,10,control,1768,0,2277,100,9,2277,1238,0,1667672_1768,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T19:05:58,2021-07-27T19:56:55,00:50:57
0.50,100.00,0.10,1.00,0.80,100.00,0.10,1.00,10,10,control,1769,0,1543,100,11,1543,1066,0,1667672_1769,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T19:05:58,2021-07-27T19:49:05,00:43:07
0.50,100.00,0.10,1.00,0.80,100.00,0.10,1.00,10,10,control,1770,0,1635,100,11,1635,1090,0,1667672_1770,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T19:05:58,2021-07-27T19:51:47,00:45:49
0.50,100.00,0.10,1.00,0.80,100.00,0.10,1.00,10,10,control,1771,0,1745,100,10,1745,1166,0,1667672_1771,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T19:05:58,2021-07-27T19:55:19,00:49:21
0.50,100.00,0.10,1.00,0.80,100.00,0.10,1.00,10,10,control,1772,0,1332,100,10,1332,1029,0,1667672_1772,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T19:07:00,2021-07-27T19:48:26,00:41:26
0.50,100.00,0.10,1.00,0.80,100.00,0.10,1.00,10,10,control,1773,0,1661,100,9,1661,1058,0,1667672_1773,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T19:07:00,2021-07-27T19:51:02,00:44:02
0.50,100.00,0.10,1.00,0.80,100.00,0.10,1.00,10,10,control,1774,0,1789,100,10,1789,1132,0,1667672_1774,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T19:07:00,2021-07-27T19:52:56,00:45:56
0.50,100.00,0.10,1.00,0.80,100.00,0.10,1.00,10,10,control,1775,0,1989,100,10,1989,1391,0,1667672_1775,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T19:10:06,2021-07-27T20:07:30,00:57:24
0.50,100.00,0.10,1.00,0.80,100.00,0.10,1.00,10,10,control,1776,0,1369,100,11,1369,919,0,1667672_1776,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T19:10:06,2021-07-27T19:47:03,00:36:57
0.50,100.00,0.10,1.00,0.80,100.00,0.10,1.00,10,10,control,1777,0,2413,100,10,2413,1333,0,1667672_1777,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T19:10:06,2021-07-27T20:05:49,00:55:43
0.50,100.00,0.10,1.00,0.80,100.00,0.10,1.00,10,10,control,1778,0,1452,100,10,1452,1091,0,1667672_1778,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T19:10:06,2021-07-27T19:55:28,00:45:22
0.50,100.00,0.10,1.00,0.80,100.00,0.10,1.00,10,10,control,1779,0,1521,100,10,1521,1067,0,1667672_1779,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T19:10:06,2021-07-27T19:52:45,00:42:39
0.50,100.00,0.10,1.00,0.80,100.00,0.12,1.00,10,10,control,1780,0,2044,100,1003,2044,7940,0,1667672_1780,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T19:12:10,2021-07-28T02:56:42,07:44:32
0.50,100.00,0.10,1.00,0.80,100.00,0.12,1.00,10,10,control,1781,0,1861,100,989,1861,7194,1,1667672_1781,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T19:13:12,2021-07-28T01:43:41,06:30:29
0.50,100.00,0.10,1.00,0.80,100.00,0.12,1.00,10,10,control,1782,0,1979,100,998,1979,7684,1,1667672_1782,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T19:13:12,2021-07-28T02:24:38,07:11:26
0.50,100.00,0.10,1.00,0.80,100.00,0.12,1.00,10,10,control,1783,0,1703,100,1001,1703,7010,0,1667672_1783,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T19:13:12,2021-07-28T02:11:41,06:58:29
0.50,100.00,0.10,1.00,0.80,100.00,0.12,1.00,10,10,control,1784,0,2172,100,998,2172,7951,0,1667672_1784,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T19:14:13,2021-07-28T02:53:14,07:39:01
0.50,100.00,0.10,1.00,0.80,100.00,0.12,1.00,10,10,control,1785,0,1860,100,1000,1860,7446,0,1667672_1785,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T19:14:13,2021-07-28T02:19:03,07:04:50
0.50,100.00,0.10,1.00,0.80,100.00,0.12,1.00,10,10,control,1786,0,1974,100,1000,1974,7549,0,1667672_1786,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T19:15:15,2021-07-28T02:17:32,07:02:17
0.50,100.00,0.10,1.00,0.80,100.00,0.12,1.00,10,10,control,1787,0,1945,100,1001,1945,7803,0,1667672_1787,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T19:15:15,2021-07-28T02:45:30,07:30:15
0.50,100.00,0.10,1.00,0.80,100.00,0.12,1.00,10,10,control,1788,0,1828,100,1001,1828,6997,2,1667672_1788,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T19:15:15,2021-07-28T01:39:48,06:24:33
0.50,100.00,0.10,1.00,0.80,100.00,0.12,1.00,10,10,control,1789,0,2096,100,1003,2096,8095,1,1667672_1789,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T19:15:15,2021-07-28T02:32:54,07:17:39
0.50,100.00,0.10,1.00,0.80,100.00,0.12,1.00,10,10,control,1790,0,2166,100,1002,2166,8648,1,1667672_1790,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T19:15:15,2021-07-28T03:27:39,08:12:24
0.50,100.00,0.10,1.00,0.80,100.00,0.12,1.00,10,10,control,1791,0,2030,100,1001,2030,8101,0,1667672_1791,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T19:16:16,2021-07-28T03:14:04,07:57:48
0.50,100.00,0.10,1.00,0.80,100.00,0.12,1.00,10,10,control,1792,0,2162,100,999,2162,8627,0,1667672_1792,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T19:16:16,2021-07-28T03:02:32,07:46:16
0.50,100.00,0.10,1.00,0.80,100.00,0.12,1.00,10,10,control,1793,0,1885,100,1001,1885,7558,2,1667672_1793,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T19:16:16,2021-07-28T02:14:33,06:58:17
0.50,100.00,0.10,1.00,0.80,100.00,0.12,1.00,10,10,control,1794,0,1786,100,1004,1786,6860,1,1667672_1794,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T19:16:16,2021-07-28T01:47:45,06:31:29
0.50,100.00,0.10,1.00,0.80,100.00,0.12,1.00,10,10,control,1795,0,1971,100,999,1971,7818,2,1667672_1795,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T19:17:17,2021-07-28T02:40:36,07:23:19
0.50,100.00,0.10,1.00,0.80,100.00,0.12,1.00,10,10,control,1796,0,2168,100,1000,2168,8580,1,1667672_1796,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T19:17:17,2021-07-28T03:17:26,08:00:09
0.50,100.00,0.10,1.00,0.80,100.00,0.12,1.00,10,10,control,1797,0,1873,100,997,1873,7434,0,1667672_1797,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T19:17:17,2021-07-28T02:08:38,06:51:21
0.50,100.00,0.10,1.00,0.80,100.00,0.12,1.00,10,10,control,1798,0,1889,100,1002,1889,7441,0,1667672_1798,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T19:17:17,2021-07-28T02:08:00,06:50:43
0.50,100.00,0.10,1.00,0.80,100.00,0.12,1.00,10,10,control,1799,0,2029,100,1004,2029,7721,1,1667672_1799,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T19:17:17,2021-07-28T02:24:45,07:07:28
0.50,100.00,0.10,1.00,0.80,100.00,0.14,1.00,10,10,control,1800,0,633,100,1001,633,1894,14,1667672_1800,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T19:17:17,2021-07-27T21:33:21,02:16:04
0.50,100.00,0.10,1.00,0.80,100.00,0.14,1.00,10,10,control,1801,0,678,100,998,678,2052,11,1667672_1801,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T19:20:23,2021-07-27T21:44:08,02:23:45
0.50,100.00,0.10,1.00,0.80,100.00,0.14,1.00,10,10,control,1802,0,643,100,1000,643,1886,4,1667672_1802,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T19:21:24,2021-07-27T21:34:38,02:13:14
0.50,100.00,0.10,1.00,0.80,100.00,0.14,1.00,10,10,control,1803,0,746,100,1000,746,2139,9,1667672_1803,heterotyp+,COMPLETED,0:0,2-00:00:00,2021-07-27T19:21:24,2021-07-27T21:50:10,02:28:46
