theta,n0,sim,initial_timestep,final_timestep,initial_cell_count,final_cell_count,last_alive_timestep,num_apoptosis,num_extrusion,JobID,JobName,State,ExitCode,Timelimit,Start,End,Elapsed
0.57,1,0,0,909,1,50,909,75,0,327257_0,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:19:47,00:10:01
0.57,1,1,0,97,1,0,96,2,0,327257_1,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:11:23,00:01:37
0.57,1,2,0,1074,1,50,1074,143,0,327257_2,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:20:54,00:11:08
0.57,1,3,0,130,1,0,129,1,2,327257_3,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:11:18,00:01:32
0.57,1,4,0,1785,1,50,1785,160,0,327257_4,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:22:49,00:13:03
0.57,1,5,0,496,1,0,495,16,0,327257_5,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:11:25,00:01:39
0.57,1,6,0,108,1,0,107,2,0,327257_6,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:11:18,00:01:32
0.57,1,7,0,198,1,0,197,3,0,327257_7,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:11:25,00:01:39
0.57,1,8,0,45,1,0,44,1,0,327257_8,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:11:20,00:01:34
0.57,1,9,0,578,1,0,577,11,3,327257_9,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:11:20,00:01:34
0.57,1,10,0,345,1,0,344,6,2,327257_10,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:11:30,00:01:44
0.57,1,11,0,45,1,0,44,1,0,327257_11,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:11:04,00:01:18
0.57,1,12,0,322,1,0,321,7,0,327257_12,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:11:23,00:01:37
0.57,1,13,0,209,1,0,208,3,2,327257_13,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:11:02,00:01:16
0.57,1,14,0,45,1,0,44,1,0,327257_14,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:10:54,00:01:08
0.57,1,15,0,45,1,0,44,1,0,327257_15,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:11:08,00:01:22
0.57,1,16,0,45,1,0,44,1,0,327257_16,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:11:02,00:01:16
0.57,1,17,0,45,1,0,44,1,0,327257_17,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:10:54,00:01:08
0.57,1,18,0,45,1,0,44,1,0,327257_18,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:11:14,00:01:28
0.57,1,19,0,962,1,50,962,57,0,327257_19,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:17:39,00:07:53
0.57,1,20,0,129,1,0,128,1,2,327257_20,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:10:53,00:01:07
0.57,1,21,0,163,1,0,162,3,0,327257_21,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:11:26,00:01:40
0.57,1,22,0,45,1,0,44,1,0,327257_22,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:10:54,00:01:08
0.57,1,23,0,1119,1,50,1119,88,0,327257_23,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:19:52,00:10:06
0.57,1,24,0,1564,1,51,1564,162,0,327257_24,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:22:19,00:12:33
0.57,1,25,0,2519,1,51,2519,203,3,327257_25,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:24:39,00:14:53
0.57,1,26,0,280,1,0,279,5,2,327257_26,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:11:23,00:01:37
0.57,1,27,0,1231,1,50,1231,97,1,327257_27,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:20:54,00:11:08
0.57,1,28,0,45,1,0,44,1,0,327257_28,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:10:53,00:01:07
0.57,1,29,0,512,1,0,511,11,2,327257_29,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:11:35,00:01:49
0.57,1,30,0,897,1,48,897,81,0,327257_30,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:19:28,00:09:42
0.57,1,31,0,1652,1,50,1652,144,1,327257_31,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:22:01,00:12:15
0.57,1,32,0,45,1,0,44,1,0,327257_32,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:11:06,00:01:20
0.57,1,33,0,921,1,0,920,29,2,327257_33,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:13:05,00:03:19
0.57,1,34,0,45,1,0,44,1,0,327257_34,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:11:06,00:01:20
0.57,1,35,0,557,1,0,556,13,2,327257_35,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:11:44,00:01:58
0.57,1,36,0,45,1,0,44,1,0,327257_36,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:11:01,00:01:15
0.57,1,37,0,45,1,0,44,1,0,327257_37,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:11:20,00:01:34
0.57,1,38,0,176,1,0,175,3,0,327257_38,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:11:20,00:01:34
0.57,1,39,0,174,1,0,173,3,0,327257_39,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:10:55,00:01:09
0.57,1,40,0,103,1,0,102,2,0,327257_40,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:11:04,00:01:18
0.57,1,41,0,250,1,0,249,2,2,327257_41,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:11:00,00:01:14
0.57,1,42,0,1491,1,51,1491,163,1,327257_42,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:22:56,00:13:10
0.57,1,43,0,45,1,0,44,1,0,327257_43,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:11:18,00:01:32
0.57,1,44,0,198,1,0,197,3,0,327257_44,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:11:18,00:01:32
0.57,1,45,0,45,1,0,44,1,0,327257_45,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:11:10,00:01:24
0.57,1,46,0,897,1,50,897,104,0,327257_46,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:19:41,00:09:55
0.57,1,47,0,133,1,0,132,1,2,327257_47,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:10:52,00:01:06
0.57,1,48,0,277,1,0,276,4,0,327257_48,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:11:35,00:01:49
0.57,1,49,0,149,1,0,148,1,2,327257_49,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:11:28,00:01:42
0.57,1,50,0,45,1,0,44,1,0,327257_50,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:11:20,00:01:34
0.57,1,51,0,45,1,0,44,1,0,327257_51,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:11:08,00:01:22
0.57,1,52,0,45,1,0,44,1,0,327257_52,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:11:20,00:01:34
0.57,1,53,0,45,1,0,44,1,0,327257_53,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:11:00,00:01:14
0.57,1,54,0,422,1,0,421,8,1,327257_54,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:11:38,00:01:52
0.57,1,55,0,1208,1,49,1208,101,0,327257_55,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:20:12,00:10:26
0.57,1,56,0,485,1,0,484,8,0,327257_56,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:11:10,00:01:24
0.57,1,57,0,235,1,0,234,4,0,327257_57,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:11:30,00:01:44
0.57,1,58,0,45,1,0,44,1,0,327257_58,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:10:53,00:01:07
0.57,1,59,0,45,1,0,44,1,0,327257_59,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:11:23,00:01:37
0.57,1,60,0,148,1,0,147,1,2,327257_60,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:11:28,00:01:42
0.57,1,61,0,98,1,0,97,2,0,327257_61,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:11:23,00:01:37
0.57,1,62,0,45,1,0,44,1,0,327257_62,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:11:20,00:01:34
0.57,1,63,0,1633,1,50,1633,209,0,327257_63,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:24:12,00:14:26
0.57,1,64,0,1721,1,50,1721,182,0,327257_64,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:22:57,00:13:11
0.57,1,65,0,45,1,0,44,1,0,327257_65,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:11:20,00:01:34
0.57,1,66,0,183,1,0,182,3,0,327257_66,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:11:25,00:01:39
0.57,1,67,0,45,1,0,44,1,0,327257_67,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:11:20,00:01:34
0.57,1,68,0,179,1,0,178,3,0,327257_68,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:11:30,00:01:44
0.57,1,69,0,156,1,0,155,1,2,327257_69,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:10:56,00:01:10
0.57,1,70,0,319,1,0,318,7,2,327257_70,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:11:43,00:01:57
0.57,1,71,0,45,1,0,44,1,0,327257_71,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:11:25,00:01:39
0.57,1,72,0,45,1,0,44,1,0,327257_72,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:10:52,00:01:06
0.57,1,73,0,45,1,0,44,1,0,327257_73,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:11:06,00:01:20
0.57,1,74,0,555,1,0,554,14,1,327257_74,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:11:53,00:02:07
0.57,1,75,0,1249,1,50,1249,143,0,327257_75,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:21:26,00:11:40
0.57,1,76,0,45,1,0,44,1,0,327257_76,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:11:20,00:01:34
0.57,1,77,0,45,1,0,44,1,0,327257_77,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:11:23,00:01:37
0.57,1,78,0,45,1,0,44,1,0,327257_78,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:11:01,00:01:15
0.57,1,79,0,311,1,0,310,4,2,327257_79,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:10:59,00:01:13
0.57,1,80,0,45,1,0,44,1,0,327257_80,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:10:44,00:00:58
0.57,1,81,0,99,1,0,98,2,0,327257_81,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:10:47,00:01:01
0.57,1,82,0,106,1,0,105,2,0,327257_82,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:10:55,00:01:09
0.57,1,83,0,45,1,0,44,1,0,327257_83,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:11:03,00:01:17
0.57,1,84,0,2610,1,50,2610,266,2,327257_84,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:25:57,00:16:11
0.57,1,85,0,45,1,0,44,1,0,327257_85,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:11:25,00:01:39
0.57,1,86,0,1738,1,49,1738,168,0,327257_86,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:22:44,00:12:58
0.57,1,87,0,45,1,0,44,1,0,327257_87,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:11:23,00:01:37
0.57,1,88,0,197,1,0,196,3,0,327257_88,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:11:20,00:01:34
0.57,1,89,0,207,1,0,206,4,0,327257_89,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:11:18,00:01:32
0.57,1,90,0,100,1,0,99,2,0,327257_90,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:11:25,00:01:39
0.57,1,91,0,341,1,0,340,4,2,327257_91,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:11:28,00:01:42
0.57,1,92,0,45,1,0,44,1,0,327257_92,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:10:52,00:01:06
0.57,1,93,0,756,1,0,755,27,3,327257_93,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:15:10,00:05:24
0.57,1,94,0,45,1,0,44,1,0,327257_94,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:11:23,00:01:37
0.57,1,95,0,199,1,0,198,2,1,327257_95,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:10:58,00:01:12
0.57,1,96,0,45,1,0,44,1,0,327257_96,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:11:23,00:01:37
0.57,1,97,0,483,1,0,482,5,2,327257_97,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:11:39,00:01:53
0.57,1,98,0,1364,1,51,1364,147,0,327257_98,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:21:44,00:11:58
0.57,1,99,0,45,1,0,44,1,0,327257_99,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:10:58,00:01:12
0.57,3,100,0,344,3,0,343,10,2,327257_100,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:11:18,00:01:32
0.57,3,101,0,1095,3,50,1095,119,0,327257_101,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:15:32,00:05:46
0.57,3,102,0,689,3,50,689,47,0,327257_102,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:13:23,00:03:37
0.57,3,103,0,996,3,0,995,23,1,327257_103,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:15:04,00:05:18
0.57,3,104,0,871,3,6,871,23,0,327257_104,extinctio+,FAILED,1:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:11:55,00:02:09
0.57,3,105,0,666,3,51,666,67,0,327257_105,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:16:19,00:06:33
0.57,3,106,0,179,3,0,178,6,0,327257_106,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:11:28,00:01:42
0.57,3,107,0,951,3,51,951,136,0,327257_107,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:20:45,00:10:59
0.57,3,108,0,46,3,0,45,3,0,327257_108,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:11:20,00:01:34
0.57,3,109,0,1078,3,50,1078,155,0,327257_109,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:21:54,00:12:08
0.57,3,110,0,410,3,0,409,14,2,327257_110,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:11:50,00:02:04
0.57,3,111,0,1420,3,50,1420,112,0,327257_111,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:21:53,00:12:07
0.57,3,112,0,72,3,0,71,2,2,327257_112,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:11:20,00:01:34
0.57,3,113,0,761,3,50,761,72,0,327257_113,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:18:27,00:08:41
0.57,3,114,0,526,3,0,525,15,2,327257_114,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:11:43,00:01:57
0.57,3,115,0,942,3,50,942,109,0,327257_115,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:20:26,00:10:40
0.57,3,116,0,46,3,0,45,3,0,327257_116,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:11:00,00:01:14
0.57,3,117,0,1393,3,51,1393,122,0,327257_117,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:20:21,00:10:35
0.57,3,118,0,125,3,0,124,3,2,327257_118,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:09:46,2021-09-30T23:11:25,00:01:39
0.57,3,119,0,287,3,0,286,8,2,327257_119,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:11:09,2021-09-30T23:14:57,00:03:48
0.57,3,120,0,768,3,0,767,31,3,327257_120,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:11:09,2021-09-30T23:16:17,00:05:08
0.57,3,121,0,99,3,0,98,4,0,327257_121,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:11:09,2021-09-30T23:12:52,00:01:43
0.57,3,122,0,127,3,0,126,3,2,327257_122,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:11:09,2021-09-30T23:12:55,00:01:46
0.57,3,123,0,751,3,50,751,78,0,327257_123,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:11:09,2021-09-30T23:20:39,00:09:30
0.57,3,124,0,277,3,0,276,12,2,327257_124,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:11:09,2021-09-30T23:14:55,00:03:46
0.57,3,125,0,1088,3,50,1088,129,0,327257_125,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:11:09,2021-09-30T23:23:01,00:11:52
0.57,3,126,0,1373,3,50,1373,150,0,327257_126,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:11:09,2021-09-30T23:23:29,00:12:20
0.57,3,127,0,1387,3,50,1387,111,1,327257_127,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:11:09,2021-09-30T23:22:59,00:11:50
0.57,3,128,0,1000,3,50,1000,150,0,327257_128,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:11:09,2021-09-30T23:22:52,00:11:43
0.57,3,129,0,249,3,0,248,5,1,327257_129,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:11:09,2021-09-30T23:12:52,00:01:43
0.57,3,130,0,1784,3,50,1784,208,2,327257_130,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:11:09,2021-09-30T23:25:37,00:14:28
0.57,3,131,0,113,3,0,112,4,0,327257_131,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:11:09,2021-09-30T23:12:54,00:01:45
0.57,3,132,0,1262,3,50,1262,92,0,327257_132,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:11:09,2021-09-30T23:22:44,00:11:35
0.57,3,133,0,1474,3,50,1474,80,1,327257_133,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:11:09,2021-09-30T23:21:52,00:10:43
0.57,3,134,0,46,3,0,45,3,0,327257_134,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:11:09,2021-09-30T23:12:25,00:01:16
0.57,3,135,0,596,3,0,595,13,0,327257_135,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:11:09,2021-09-30T23:15:09,00:04:00
0.57,3,136,0,3626,3,50,3626,293,0,327257_136,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:11:09,2021-09-30T23:28:43,00:17:34
0.57,3,137,0,1591,3,18,1591,169,0,327257_137,extinctio+,FAILED,59:0,12:00:00,2021-09-30T23:11:09,2021-09-30T23:23:32,00:12:23
0.57,3,138,0,2098,3,50,2098,182,0,327257_138,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:11:09,2021-09-30T23:19:34,00:08:25
0.57,3,139,0,610,3,50,610,61,0,327257_139,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:11:09,2021-09-30T23:15:20,00:04:11
0.57,3,140,0,2377,3,50,2377,226,0,327257_140,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:11:09,2021-09-30T23:26:53,00:15:44
0.57,3,141,0,166,3,0,165,3,2,327257_141,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:11:09,2021-09-30T23:12:32,00:01:23
0.57,3,142,0,1092,3,50,1092,116,1,327257_142,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:11:09,2021-09-30T23:22:36,00:11:27
0.57,3,143,0,173,3,0,172,5,0,327257_143,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:11:09,2021-09-30T23:13:19,00:02:10
0.57,3,144,0,46,3,0,45,3,0,327257_144,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:11:09,2021-09-30T23:12:30,00:01:21
0.57,3,145,0,987,3,51,987,94,0,327257_145,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:11:09,2021-09-30T23:21:07,00:09:58
0.57,3,146,0,170,3,0,169,6,0,327257_146,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:11:09,2021-09-30T23:13:15,00:02:06
0.57,3,147,0,306,3,0,305,5,3,327257_147,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:11:09,2021-09-30T23:14:59,00:03:50
0.57,3,148,0,1009,3,51,1009,65,0,327257_148,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:11:09,2021-09-30T23:21:11,00:10:02
0.57,3,149,0,46,3,0,45,3,0,327257_149,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:11:09,2021-09-30T23:12:33,00:01:24
0.57,3,150,0,471,3,0,470,13,2,327257_150,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:11:09,2021-09-30T23:15:12,00:04:03
0.57,3,151,0,468,3,0,467,11,0,327257_151,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:11:09,2021-09-30T23:15:51,00:04:42
0.57,3,152,0,953,3,50,953,116,0,327257_152,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:11:09,2021-09-30T23:22:21,00:11:12
0.57,3,153,0,1005,3,49,1005,74,0,327257_153,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:11:09,2021-09-30T23:21:42,00:10:33
0.57,3,154,0,46,3,0,45,3,0,327257_154,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:11:09,2021-09-30T23:12:33,00:01:24
0.57,3,155,0,1182,3,50,1182,117,0,327257_155,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:11:09,2021-09-30T23:22:49,00:11:40
0.57,3,156,0,865,3,50,865,89,0,327257_156,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:11:09,2021-09-30T23:21:33,00:10:24
0.57,3,157,0,308,3,0,307,8,2,327257_157,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:11:09,2021-09-30T23:14:35,00:03:26
0.57,3,158,0,1050,3,50,1050,114,1,327257_158,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:11:09,2021-09-30T23:21:57,00:10:48
0.57,3,159,0,108,3,0,107,4,0,327257_159,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:11:09,2021-09-30T23:12:52,00:01:43
0.57,3,160,0,46,3,0,45,3,0,327257_160,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:11:09,2021-09-30T23:12:33,00:01:24
0.57,3,161,0,808,3,0,807,29,2,327257_161,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:11:09,2021-09-30T23:16:48,00:05:39
0.57,3,162,0,839,3,11,839,44,0,327257_162,extinctio+,FAILED,59:0,12:00:00,2021-09-30T23:11:09,2021-09-30T23:19:28,00:08:19
0.57,3,163,0,511,3,0,510,8,2,327257_163,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:11:09,2021-09-30T23:15:16,00:04:07
0.57,3,164,0,1076,3,0,1075,42,4,327257_164,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:11:09,2021-09-30T23:20:12,00:09:03
0.57,3,165,0,1709,3,50,1709,135,0,327257_165,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:11:09,2021-09-30T23:23:52,00:12:43
0.57,3,166,0,498,3,0,497,13,0,327257_166,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:11:09,2021-09-30T23:15:59,00:04:50
0.57,3,167,0,426,3,0,425,18,2,327257_167,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:11:09,2021-09-30T23:15:48,00:04:39
