,t,cell_count_A,cell_count_B,G1_cell_count_A,G1_cell_count_B,G2_cell_count_A,G2_cell_count_B
4127,585.1614649116963,770.0,0.0,194,0,576,0
4128,585.2127257446206,770.0,0.0,193,0,577,0
4129,585.2337893134419,770.0,0.0,192,0,578,0
4130,585.2553667634239,770.0,0.0,191,0,579,0
4131,585.3005355383395,770.0,0.0,190,0,580,0
4132,585.3036365636143,770.0,0.0,189,0,581,0
4133,585.3809323233577,769.0,0.0,188,0,581,0
4134,585.4201820805363,769.0,0.0,187,0,582,0
4135,585.514862126287,770.0,0.0,189,0,581,0
4136,585.5378745066971,771.0,0.0,191,0,580,0
4137,585.5508174692334,771.0,0.0,190,0,581,0
4138,585.5693114890933,770.0,0.0,189,0,581,0
4139,585.5944827679325,771.0,0.0,191,0,580,0
4140,585.6672065344281,772.0,0.0,193,0,579,0
4141,585.6895352642484,773.0,0.0,195,0,578,0
4142,585.7107731013919,773.0,0.0,194,0,579,0
4143,585.761255951596,774.0,0.0,196,0,578,0
4144,585.8111175145858,774.0,0.0,195,0,579,0
4145,585.8296526307544,773.0,0.0,194,0,579,0
4146,585.8521608663273,774.0,0.0,196,0,578,0
4147,585.8582421621609,774.0,0.0,195,0,579,0
4148,585.916437012841,775.0,0.0,197,0,578,0
4149,585.9261344570089,776.0,0.0,199,0,577,0
4150,585.9339289044618,776.0,0.0,198,0,578,0
4151,585.9608574126439,776.0,0.0,197,0,579,0
4152,585.9895040178812,777.0,0.0,199,0,578,0
4153,586.0058485666992,777.0,0.0,198,0,579,0
4154,586.0176853558099,777.0,0.0,197,0,580,0
4155,586.0337763616037,777.0,0.0,196,0,581,0
4156,586.0679638582774,778.0,0.0,198,0,580,0
4157,586.1708503746648,777.0,0.0,197,0,580,0
4158,586.3613109983976,777.0,0.0,196,0,581,0
4159,586.3888848147751,777.0,0.0,195,0,582,0
4160,586.4437812667062,777.0,0.0,194,0,583,0
4161,586.4540666267828,777.0,0.0,193,0,584,0
4162,586.5653996055755,778.0,0.0,195,0,583,0
4163,586.7013300818674,778.0,0.0,194,0,584,0
4164,586.8295342759111,778.0,0.0,193,0,585,0
4165,586.8649385773041,778.0,0.0,192,0,586,0
4166,586.9008990576244,777.0,0.0,191,0,586,0
4167,586.9034167702325,778.0,0.0,193,0,585,0
4168,586.9426311939833,778.0,0.0,192,0,586,0
4169,586.9690537402787,779.0,0.0,194,0,585,0
4170,587.0145030471157,779.0,0.0,193,0,586,0
4171,587.0578195604405,780.0,0.0,195,0,585,0
4172,587.080600383572,780.0,0.0,194,0,586,0
4173,587.1376548270522,780.0,0.0,193,0,587,0
4174,587.2211224149347,780.0,0.0,192,0,588,0
4175,587.2826394304093,780.0,0.0,191,0,589,0
4176,587.3284982870628,778.0,0.0,189,0,589,0
4177,587.3436934043142,778.0,0.0,188,0,590,0
4178,587.4507950604806,779.0,0.0,190,0,589,0
4179,587.4949794620602,779.0,0.0,189,0,590,0
4180,587.5082865583418,780.0,0.0,191,0,589,0
4181,587.5843909099664,780.0,0.0,190,0,590,0
4182,587.5983483954201,780.0,0.0,189,0,591,0
4183,587.6625798999067,780.0,0.0,188,0,592,0
4184,587.6756303779785,780.0,0.0,187,0,593,0
4185,587.6821573579,780.0,0.0,186,0,594,0
4186,587.7172530727443,780.0,0.0,185,0,595,0
4187,587.7813018936008,779.0,0.0,184,0,595,0
4188,587.8038686817382,779.0,0.0,183,0,596,0
4189,587.902065249414,779.0,0.0,182,0,597,0
4190,587.9457302529249,780.0,0.0,184,0,596,0
4191,588.0118507827815,778.0,0.0,182,0,596,0
4192,588.0135274632039,778.0,0.0,181,0,597,0
4193,588.0384253628577,779.0,0.0,183,0,596,0
4194,588.2510602541007,779.0,0.0,182,0,597,0
4195,588.2773063200234,778.0,0.0,181,0,597,0
4196,588.3135970061285,778.0,0.0,180,0,598,0
4197,588.4202691775067,778.0,0.0,179,0,599,0
4198,588.4613554978173,778.0,0.0,178,0,600,0
4199,588.6357364684324,778.0,0.0,177,0,601,0
4200,588.6743964517519,778.0,0.0,176,0,602,0
4201,588.7278977884813,779.0,0.0,178,0,601,0
4202,588.7325970309846,780.0,0.0,180,0,600,0
4203,588.7527426824006,781.0,0.0,182,0,599,0
4204,588.7869519958705,781.0,0.0,181,0,600,0
4205,588.791138014844,780.0,0.0,180,0,600,0
4206,588.9358845612526,780.0,0.0,179,0,601,0
4207,588.9637391413074,780.0,0.0,178,0,602,0
4208,589.0059788982941,781.0,0.0,180,0,601,0
4209,589.0588152129468,781.0,0.0,179,0,602,0
4210,589.1313617049547,781.0,0.0,178,0,603,0
4211,589.1642611506302,782.0,0.0,180,0,602,0
4212,589.1737543005947,783.0,0.0,182,0,601,0
4213,589.1754558505172,784.0,0.0,184,0,600,0
4214,589.2265894699058,782.0,0.0,182,0,600,0
4215,589.2418233588705,781.0,0.0,181,0,600,0
4216,589.249393535014,781.0,0.0,180,0,601,0
4217,589.29942892877,781.0,0.0,179,0,602,0
4218,589.3045523032519,781.0,0.0,178,0,603,0
4219,589.3452363432168,780.0,0.0,177,0,603,0
4220,589.3492062604067,780.0,0.0,176,0,604,0
4221,589.3922430404149,780.0,0.0,175,0,605,0
4222,589.5388607419815,779.0,0.0,174,0,605,0
4223,589.5434012026067,780.0,0.0,176,0,604,0
4224,589.5900562085411,780.0,0.0,175,0,605,0
4225,589.5959926934622,779.0,0.0,174,0,605,0
4226,589.8164145203236,781.0,0.0,178,0,603,0
4227,589.834861153759,780.0,0.0,177,0,603,0
4228,589.836636185728,780.0,0.0,176,0,604,0
4229,589.8504753215275,780.0,0.0,175,0,605,0
4230,589.8971891646606,781.0,0.0,177,0,604,0
4231,589.9954698297475,781.0,0.0,176,0,605,0
4232,590.0032445764598,782.0,0.0,178,0,604,0
4233,590.0272915598454,781.0,0.0,177,0,604,0
4234,590.0309188609152,780.0,0.0,176,0,604,0
4235,590.1131688180548,781.0,0.0,178,0,603,0
4236,590.1433910674568,781.0,0.0,177,0,604,0
4237,590.2351346742664,782.0,0.0,179,0,603,0
4238,590.3690167496043,783.0,0.0,181,0,602,0
4239,590.4746550417598,783.0,0.0,180,0,603,0
4240,590.5581377706559,783.0,0.0,179,0,604,0
4241,590.6631117553969,783.0,0.0,178,0,605,0
4242,590.7222155616375,784.0,0.0,180,0,604,0
4243,590.7552355391163,784.0,0.0,179,0,605,0
4244,590.8662371763801,783.0,0.0,178,0,605,0
4245,590.9463857038012,784.0,0.0,179,0,605,0
4246,590.9485925305031,785.0,0.0,181,0,604,0
4247,591.0325657002993,785.0,0.0,180,0,605,0
4248,591.1055495291494,785.0,0.0,179,0,606,0
4249,591.1301787643986,786.0,0.0,181,0,605,0
4250,591.1336373271814,785.0,0.0,180,0,605,0
4251,591.2574286806655,786.0,0.0,182,0,604,0
4252,591.2634149720848,786.0,0.0,181,0,605,0
4253,591.2873033881904,786.0,0.0,180,0,606,0
4254,591.3480440727539,787.0,0.0,182,0,605,0
4255,591.3764153600553,787.0,0.0,181,0,606,0
4256,591.3792870747141,788.0,0.0,183,0,605,0
4257,591.4181577283687,787.0,0.0,182,0,605,0
4258,591.4318658231253,788.0,0.0,184,0,604,0
4259,591.565368676548,789.0,0.0,186,0,603,0
4260,591.6013053548138,789.0,0.0,185,0,604,0
4261,591.8241635969158,789.0,0.0,184,0,605,0
4262,591.8988517436483,790.0,0.0,186,0,604,0
4263,591.9973192761327,790.0,0.0,185,0,605,0
4264,592.008216970904,790.0,0.0,184,0,606,0
4265,592.0470217348409,790.0,0.0,183,0,607,0
4266,592.0602151596918,789.0,0.0,182,0,607,0
4267,592.098776962778,790.0,0.0,184,0,606,0
4268,592.1818552105386,789.0,0.0,183,0,606,0
4269,592.2079014199736,790.0,0.0,185,0,605,0
4270,592.261321762681,791.0,0.0,187,0,604,0
4271,592.3019909510655,790.0,0.0,186,0,604,0
4272,592.3605344394856,788.0,0.0,184,0,604,0
4273,592.501434433997,789.0,0.0,186,0,603,0
4274,592.5495741268566,789.0,0.0,185,0,604,0
4275,592.6409935944857,790.0,0.0,187,0,603,0
4276,592.6820293690067,789.0,0.0,186,0,603,0
4277,592.7671024762515,790.0,0.0,188,0,602,0
4278,592.8082834675035,791.0,0.0,190,0,601,0
4279,592.8182748466733,792.0,0.0,192,0,600,0
4280,592.8268668594394,793.0,0.0,194,0,599,0
4281,592.8394678048994,792.0,0.0,193,0,599,0
4282,592.9339595498601,790.0,0.0,191,0,599,0
4283,592.9860915127621,790.0,0.0,190,0,600,0
4284,593.0122299369947,790.0,0.0,189,0,601,0
4285,593.0269453272584,791.0,0.0,191,0,600,0
4286,593.0638078454317,791.0,0.0,190,0,601,0
4287,593.1342811379653,791.0,0.0,189,0,602,0
4288,593.1396657659097,791.0,0.0,188,0,603,0
4289,593.273933507896,790.0,0.0,187,0,603,0
4290,593.333015422517,790.0,0.0,186,0,604,0
4291,593.377503782271,790.0,0.0,185,0,605,0
4292,593.4248294442826,791.0,0.0,187,0,604,0
4293,593.4487007855583,791.0,0.0,186,0,605,0
4294,593.5368298790027,790.0,0.0,185,0,605,0
4295,593.5463014708307,790.0,0.0,184,0,606,0
4296,593.5587722329578,790.0,0.0,183,0,607,0
4297,593.6496996881552,791.0,0.0,185,0,606,0
4298,593.7202296944453,792.0,0.0,187,0,605,0
4299,593.7350607837707,792.0,0.0,186,0,606,0
4300,593.7783243694563,792.0,0.0,185,0,607,0
4301,593.89949423188,793.0,0.0,187,0,606,0
4302,593.9263591925334,793.0,0.0,186,0,607,0
4303,594.0068493732585,792.0,0.0,185,0,607,0
4304,594.0727045701126,793.0,0.0,187,0,606,0
4305,594.2702417453036,794.0,0.0,189,0,605,0
4306,594.2909430668286,793.0,0.0,188,0,605,0
4307,594.4703830967635,793.0,0.0,187,0,606,0
4308,594.5515143355212,793.0,0.0,186,0,607,0
4309,594.6971384674791,794.0,0.0,188,0,606,0
4310,594.7237960656943,794.0,0.0,187,0,607,0
4311,594.7250698282367,793.0,0.0,186,0,607,0
4312,594.7401718145076,794.0,0.0,188,0,606,0
4313,594.7976010908859,795.0,0.0,190,0,605,0
4314,595.0643832810391,796.0,0.0,192,0,604,0
4315,595.0691740809583,797.0,0.0,194,0,603,0
4316,595.1258692262703,798.0,0.0,196,0,602,0
4317,595.1345579441124,798.0,0.0,195,0,603,0
4318,595.1531864065455,799.0,0.0,197,0,602,0
4319,595.2129201978269,799.0,0.0,196,0,603,0
4320,595.2502049024115,799.0,0.0,195,0,604,0
4321,595.2881275533707,800.0,0.0,197,0,603,0
4322,595.6420148152971,801.0,0.0,199,0,602,0
4323,595.7796732350174,801.0,0.0,198,0,603,0
4324,595.80048460739,800.0,0.0,197,0,603,0
4325,595.824720002237,799.0,0.0,196,0,603,0
4326,595.8592513886808,798.0,0.0,195,0,603,0
4327,595.8674162409823,798.0,0.0,194,0,604,0
4328,595.8716754995586,798.0,0.0,193,0,605,0
4329,595.8985975507348,799.0,0.0,195,0,604,0
4330,595.9873939924948,799.0,0.0,194,0,605,0
4331,596.0079940868725,800.0,0.0,196,0,604,0
4332,596.0203277876892,799.0,0.0,195,0,604,0
4333,596.0412697578591,800.0,0.0,197,0,603,0
4334,596.0525119818438,799.0,0.0,196,0,603,0
4335,596.1160929728283,800.0,0.0,198,0,602,0
4336,596.1952596807364,800.0,0.0,197,0,603,0
4337,596.2921318526558,801.0,0.0,199,0,602,0
4338,596.2994071186581,800.0,0.0,198,0,602,0
4339,596.330334178154,801.0,0.0,200,0,601,0
4340,596.4497308089128,800.0,0.0,199,0,601,0
4341,596.5002397042123,800.0,0.0,198,0,602,0
4342,596.5295810517011,800.0,0.0,197,0,603,0
4343,596.5991069914393,800.0,0.0,196,0,604,0
4344,596.62637126673,800.0,0.0,195,0,605,0
4345,596.7395830893455,799.0,0.0,194,0,605,0
4346,596.7459909009507,799.0,0.0,193,0,606,0
4347,596.7876279618422,799.0,0.0,192,0,607,0
4348,596.9610369963596,800.0,0.0,194,0,606,0
4349,596.9935729118855,800.0,0.0,193,0,607,0
4350,597.0375470212509,800.0,0.0,192,0,608,0
4351,597.1029184625592,799.0,0.0,191,0,608,0
4352,597.164647903856,799.0,0.0,190,0,609,0
4353,597.1746995151,800.0,0.0,192,0,608,0
4354,597.1820098785607,800.0,0.0,191,0,609,0
4355,597.2406022667335,800.0,0.0,190,0,610,0
4356,597.2574874580347,799.0,0.0,189,0,610,0
4357,597.3409923075828,799.0,0.0,188,0,611,0
4358,597.5903123243279,800.0,0.0,190,0,610,0
4359,597.5975295870479,800.0,0.0,189,0,611,0
4360,597.79190195947,801.0,0.0,191,0,610,0
4361,597.8835601958317,802.0,0.0,193,0,609,0
4362,597.9399904052478,802.0,0.0,192,0,610,0
4363,597.9401695115114,802.0,0.0,191,0,611,0
4364,598.0317918868196,802.0,0.0,190,0,612,0
4365,598.0506753921957,801.0,0.0,189,0,612,0
4366,598.0807952209392,801.0,0.0,188,0,613,0
4367,598.2036830963614,802.0,0.0,190,0,612,0
4368,598.2686768518498,803.0,0.0,192,0,611,0
4369,598.3941738069617,802.0,0.0,191,0,611,0
4370,598.5591698565621,802.0,0.0,190,0,612,0
4371,598.6779019665454,802.0,0.0,189,0,613,0
4372,598.6811601032045,802.0,0.0,188,0,614,0
4373,598.6883051909525,803.0,0.0,190,0,613,0
4374,598.6894264359065,802.0,0.0,189,0,613,0
4375,598.8138785146432,802.0,0.0,188,0,614,0
4376,598.8724505698108,802.0,0.0,187,0,615,0
4377,598.9681474708341,802.0,0.0,186,0,616,0
4378,599.0737531153537,803.0,0.0,188,0,615,0
4379,599.0793745982817,804.0,0.0,190,0,614,0
4380,599.1405802453405,804.0,0.0,189,0,615,0
4381,599.2408046013417,803.0,0.0,188,0,615,0
4382,599.4045651598457,803.0,0.0,187,0,616,0
4383,599.4850631076101,803.0,0.0,186,0,617,0
4384,599.4991977066917,803.0,0.0,185,0,618,0
4385,599.6152220979726,803.0,0.0,184,0,619,0
4386,599.6959733426128,804.0,0.0,186,0,618,0
4387,599.8049796033151,804.0,0.0,185,0,619,0
4388,599.8113014693172,804.0,0.0,184,0,620,0
4389,600.0091365124434,804.0,0.0,183,0,621,0
4390,600.0128151493388,804.0,0.0,182,0,622,0
4391,600.0434328234676,805.0,0.0,184,0,621,0
4392,600.0552138595489,805.0,0.0,183,0,622,0
4393,600.0735727657834,804.0,0.0,182,0,622,0
4394,600.1227063964768,804.0,0.0,181,0,623,0
4395,600.1491798962647,803.0,0.0,180,0,623,0
4396,600.2308310212885,803.0,0.0,179,0,624,0
4397,600.2925255721734,803.0,0.0,178,0,625,0
4398,600.3337832926414,802.0,0.0,177,0,625,0
4399,600.354411504254,802.0,0.0,176,0,626,0
4400,600.4101049481724,803.0,0.0,178,0,625,0
4401,600.5314708807917,804.0,0.0,180,0,624,0
4402,600.6281873549466,804.0,0.0,179,0,625,0
4403,600.6609817734458,805.0,0.0,181,0,624,0
4404,600.7046642877553,806.0,0.0,183,0,623,0
4405,600.7224094902576,806.0,0.0,182,0,624,0
4406,600.8095264562311,806.0,0.0,181,0,625,0
4407,600.8105032260953,807.0,0.0,183,0,624,0
4408,600.8147033349454,805.0,0.0,181,0,624,0
4409,600.9865713288713,805.0,0.0,180,0,625,0
4410,601.0025057320084,806.0,0.0,182,0,624,0
4411,601.1571520613894,806.0,0.0,181,0,625,0
4412,601.1777571158633,805.0,0.0,180,0,625,0
4413,601.1959471339263,804.0,0.0,179,0,625,0
4414,601.2725243834813,805.0,0.0,181,0,624,0
4415,601.3145336000024,805.0,0.0,180,0,625,0
4416,601.3468964030409,806.0,0.0,182,0,624,0
4417,601.4588054790211,806.0,0.0,181,0,625,0
4418,601.4905916031853,806.0,0.0,180,0,626,0
4419,601.5125368050733,806.0,0.0,179,0,627,0
4420,601.5185312424866,805.0,0.0,178,0,627,0
4421,601.6480383284209,805.0,0.0,177,0,628,0
4422,601.6753062823226,805.0,0.0,176,0,629,0
4423,601.6901041383427,805.0,0.0,175,0,630,0
4424,601.7322508808642,805.0,0.0,174,0,631,0
4425,601.9322820978269,805.0,0.0,173,0,632,0
4426,601.9998196754367,805.0,0.0,172,0,633,0
4427,602.1193932096282,806.0,0.0,174,0,632,0
4428,602.1208715072098,806.0,0.0,173,0,633,0
4429,602.1939072978827,805.0,0.0,172,0,633,0
4430,602.3571554140224,804.0,0.0,171,0,633,0
4431,602.4417750484819,805.0,0.0,172,0,633,0
4432,602.4535495817521,806.0,0.0,174,0,632,0
4433,602.5831982074831,806.0,0.0,173,0,633,0
4434,602.6666675724234,807.0,0.0,175,0,632,0
4435,602.7195122223941,807.0,0.0,174,0,633,0
4436,602.7392831201986,807.0,0.0,173,0,634,0
4437,602.7758008539092,807.0,0.0,172,0,635,0
4438,602.9229702868172,805.0,0.0,170,0,635,0
4439,603.0311677124362,806.0,0.0,172,0,634,0
4440,603.0632555444315,806.0,0.0,171,0,635,0
4441,603.096192940729,805.0,0.0,170,0,635,0
4442,603.0981726579275,805.0,0.0,171,0,634,0
4443,603.1099891460075,805.0,0.0,170,0,635,0
4444,603.1239126582143,806.0,0.0,172,0,634,0
4445,603.2616006384546,807.0,0.0,174,0,633,0
4446,603.3036021906371,807.0,0.0,173,0,634,0
4447,603.3768008304525,807.0,0.0,172,0,635,0
4448,603.4321415364644,807.0,0.0,171,0,636,0
4449,603.4872075579858,808.0,0.0,173,0,635,0
4450,603.5592738776522,807.0,0.0,172,0,635,0
4451,603.5808406839302,806.0,0.0,171,0,635,0
4452,603.6799990803987,805.0,0.0,170,0,635,0
4453,603.7845402887247,805.0,0.0,169,0,636,0
4454,603.8520317211692,804.0,0.0,168,0,636,0
4455,603.9111239221272,805.0,0.0,170,0,635,0
4456,603.9497826115523,805.0,0.0,169,0,636,0
4457,604.011020293031,805.0,0.0,168,0,637,0
4458,604.0237540137256,805.0,0.0,167,0,638,0
4459,604.0532473472173,806.0,0.0,169,0,637,0
4460,604.1240617561543,806.0,0.0,168,0,638,0
4461,604.1733051684312,806.0,0.0,167,0,639,0
4462,604.332034236496,807.0,0.0,169,0,638,0
4463,604.3459552714278,807.0,0.0,168,0,639,0
4464,604.3931415469646,807.0,0.0,167,0,640,0
4465,604.5779273633647,807.0,0.0,166,0,641,0
4466,604.6155323412783,807.0,0.0,165,0,642,0
4467,604.6286381240354,807.0,0.0,164,0,643,0
4468,604.6362618711587,805.0,0.0,162,0,643,0
4469,604.6561237059119,805.0,0.0,161,0,644,0
4470,604.6872994649236,803.0,0.0,159,0,644,0
4471,604.6989038807694,803.0,0.0,158,0,645,0
4472,604.7173538597821,803.0,0.0,157,0,646,0
4473,604.7776959191406,803.0,0.0,156,0,647,0
4474,604.8275418538786,803.0,0.0,155,0,648,0
4475,604.8682830683575,803.0,0.0,154,0,649,0
4476,604.8925440081506,804.0,0.0,156,0,648,0
4477,604.9457242119937,805.0,0.0,158,0,647,0
4478,604.9727647634112,805.0,0.0,157,0,648,0
4479,605.0049820162354,804.0,0.0,156,0,648,0
4480,605.0157100926805,804.0,0.0,155,0,649,0
4481,605.0537376395581,804.0,0.0,154,0,650,0
4482,605.109329391124,805.0,0.0,156,0,649,0
4483,605.1105828306352,804.0,0.0,155,0,649,0
4484,605.1203395146186,805.0,0.0,157,0,648,0
4485,605.1692018270327,805.0,0.0,156,0,649,0
4486,605.194982717938,804.0,0.0,155,0,649,0
4487,605.1993186785976,804.0,0.0,154,0,650,0
4488,605.4771981043958,804.0,0.0,153,0,651,0
4489,605.5200189342611,803.0,0.0,152,0,651,0
4490,605.5311166456526,803.0,0.0,151,0,652,0
4491,605.7318859540061,804.0,0.0,153,0,651,0
4492,605.7771200683103,804.0,0.0,152,0,652,0
4493,605.8307707340134,804.0,0.0,151,0,653,0
4494,605.9923716841931,804.0,0.0,150,0,654,0
4495,606.0943800203006,804.0,0.0,149,0,655,0
4496,606.1376995360615,802.0,0.0,147,0,655,0
4497,606.1516360453983,801.0,0.0,146,0,655,0
4498,606.1554955207148,799.0,0.0,144,0,655,0
4499,606.1765310935499,799.0,0.0,143,0,656,0
4500,606.1909305483302,798.0,0.0,142,0,656,0
4501,606.2789599943328,799.0,0.0,144,0,655,0
4502,606.3402122325369,800.0,0.0,146,0,654,0
4503,606.3829884253983,799.0,0.0,145,0,654,0
4504,606.6612953905652,798.0,0.0,144,0,654,0
4505,606.7812415796907,798.0,0.0,143,0,655,0
4506,606.8462811271214,798.0,0.0,142,0,656,0
4507,606.8579436146646,798.0,0.0,141,0,657,0
4508,606.9123720415419,798.0,0.0,140,0,658,0
4509,607.0165979344389,799.0,0.0,142,0,657,0
4510,607.1025125936902,800.0,0.0,144,0,656,0
4511,607.1192628731404,801.0,0.0,146,0,655,0
4512,607.1615707442512,801.0,0.0,145,0,656,0
4513,607.1897190720629,802.0,0.0,147,0,655,0
4514,607.2265942116913,801.0,0.0,146,0,655,0
4515,607.3570055710858,801.0,0.0,145,0,656,0
4516,607.3790746993433,801.0,0.0,144,0,657,0
4517,607.3985605235116,801.0,0.0,143,0,658,0
4518,607.4643842210845,802.0,0.0,145,0,657,0
4519,607.4959413115226,803.0,0.0,147,0,656,0
4520,607.5099356188788,803.0,0.0,146,0,657,0
4521,607.5634081419053,802.0,0.0,145,0,657,0
4522,607.5830539878588,802.0,0.0,144,0,658,0
4523,607.6388140566073,803.0,0.0,146,0,657,0
4524,607.7015164636648,802.0,0.0,145,0,657,0
4525,608.0056175938089,802.0,0.0,144,0,658,0
4526,608.0199832636305,803.0,0.0,146,0,657,0
4527,608.0555271630155,804.0,0.0,148,0,656,0
4528,608.0790899424729,803.0,0.0,147,0,656,0
4529,608.2300433042512,804.0,0.0,149,0,655,0
4530,608.4086378821607,804.0,0.0,148,0,656,0
4531,608.5811925475241,803.0,0.0,147,0,656,0
4532,608.5886712334603,802.0,0.0,146,0,656,0
4533,608.6021991057187,803.0,0.0,148,0,655,0
4534,608.6070675403392,803.0,0.0,147,0,656,0
4535,608.7165195200408,804.0,0.0,149,0,655,0
4536,608.8066483347917,804.0,0.0,148,0,656,0
4537,608.8662548284414,805.0,0.0,150,0,655,0
4538,609.0438596144259,803.0,0.0,148,0,655,0
4539,609.0582143600684,803.0,0.0,147,0,656,0
4540,609.0703847564073,803.0,0.0,146,0,657,0
4541,609.0710283657965,802.0,0.0,145,0,657,0
4542,609.1891477090862,802.0,0.0,144,0,658,0
4543,609.285596296101,801.0,0.0,143,0,658,0
4544,609.2898667167029,801.0,0.0,142,0,659,0
4545,609.4078250183212,801.0,0.0,141,0,660,0
4546,609.4114906505549,801.0,0.0,140,0,661,0
4547,609.4616670870665,802.0,0.0,142,0,660,0
4548,609.5095592552598,802.0,0.0,141,0,661,0
4549,609.5098635384169,802.0,0.0,140,0,662,0
4550,609.5935444671957,802.0,0.0,139,0,663,0
4551,609.664294557246,801.0,0.0,138,0,663,0
4552,609.8702199871001,801.0,0.0,137,0,664,0
4553,609.9139960187819,802.0,0.0,139,0,663,0
4554,609.9506908451818,801.0,0.0,138,0,663,0
4555,610.0439163976667,801.0,0.0,137,0,664,0
4556,610.059309818565,800.0,0.0,136,0,664,0
4557,610.0726776254978,801.0,0.0,138,0,663,0
4558,610.1041680496832,801.0,0.0,137,0,664,0
4559,610.1409715180077,801.0,0.0,136,0,665,0
4560,610.1630684457069,800.0,0.0,135,0,665,0
4561,610.1896552407907,800.0,0.0,134,0,666,0
4562,610.2107679935821,801.0,0.0,136,0,665,0
4563,610.2784307445706,802.0,0.0,138,0,664,0
4564,610.2827799064631,802.0,0.0,137,0,665,0
4565,610.34658134479,802.0,0.0,136,0,666,0
4566,610.431967410046,802.0,0.0,135,0,667,0
4567,610.5918445266144,800.0,0.0,133,0,667,0
4568,610.6995043817358,800.0,0.0,132,0,668,0
4569,610.7360719983876,800.0,0.0,131,0,669,0
4570,610.7638879347527,800.0,0.0,130,0,670,0
4571,610.8422278714111,801.0,0.0,132,0,669,0
4572,610.857735824742,802.0,0.0,134,0,668,0
4573,611.1193184209263,801.0,0.0,133,0,668,0
4574,611.2387828295566,801.0,0.0,132,0,669,0
4575,611.2514445453614,802.0,0.0,134,0,668,0
4576,611.2561539735117,801.0,0.0,133,0,668,0
4577,611.2984903702331,801.0,0.0,132,0,669,0
4578,611.3205078459838,800.0,0.0,131,0,669,0
4579,611.4017787108208,799.0,0.0,130,0,669,0
4580,611.4052998496187,799.0,0.0,129,0,670,0
4581,611.5207858958696,800.0,0.0,131,0,669,0
4582,611.5240739447999,799.0,0.0,130,0,669,0
4583,611.5287233851092,800.0,0.0,132,0,668,0
4584,611.5941881612907,799.0,0.0,131,0,668,0
4585,611.5988444215888,800.0,0.0,133,0,667,0
4586,611.8082588367631,801.0,0.0,135,0,666,0
4587,611.9390585561558,802.0,0.0,137,0,665,0
4588,612.026752765859,802.0,0.0,136,0,666,0
4589,612.0412758436999,801.0,0.0,135,0,666,0
4590,612.2524301053256,801.0,0.0,134,0,667,0
4591,612.2835305888008,802.0,0.0,136,0,666,0
4592,612.4144575188146,803.0,0.0,138,0,665,0
4593,612.4401465314011,804.0,0.0,140,0,664,0
4594,612.4865904955915,803.0,0.0,139,0,664,0
4595,612.5588936418851,804.0,0.0,141,0,663,0
4596,612.6674074395751,804.0,0.0,140,0,664,0
4597,612.6885364823113,805.0,0.0,142,0,663,0
4598,612.6891790323789,805.0,0.0,141,0,664,0
4599,612.8458809013799,804.0,0.0,140,0,664,0
4600,612.9126978146011,804.0,0.0,139,0,665,0
4601,612.9158044214067,804.0,0.0,138,0,666,0
4602,612.921061249117,804.0,0.0,137,0,667,0
4603,613.0823504107419,804.0,0.0,136,0,668,0
4604,613.1947456230058,804.0,0.0,135,0,669,0
4605,613.2132649147985,804.0,0.0,134,0,670,0
4606,613.215471345568,805.0,0.0,136,0,669,0
4607,613.5230652963625,805.0,0.0,135,0,670,0
4608,613.5605958678241,805.0,0.0,134,0,671,0
4609,613.5692976561145,805.0,0.0,133,0,672,0
4610,613.7041361319809,806.0,0.0,135,0,671,0
4611,613.7385084143056,807.0,0.0,137,0,670,0
4612,613.9827934181241,807.0,0.0,136,0,671,0
4613,614.0265785122235,806.0,0.0,135,0,671,0
4614,614.0781440841579,807.0,0.0,137,0,670,0
4615,614.2798174854571,806.0,0.0,136,0,670,0
4616,614.2995404772194,807.0,0.0,138,0,669,0
4617,614.3634755596073,808.0,0.0,140,0,668,0
4618,614.427084503351,807.0,0.0,139,0,668,0
4619,614.4374914307045,806.0,0.0,138,0,668,0
4620,614.4830118223447,807.0,0.0,140,0,667,0
4621,614.5160619074478,807.0,0.0,139,0,668,0
4622,614.5492780973093,807.0,0.0,138,0,669,0
4623,614.5640450818632,807.0,0.0,137,0,670,0
4624,614.6081578742545,807.0,0.0,136,0,671,0
4625,614.7832830949515,807.0,0.0,135,0,672,0
4626,614.7850988310656,807.0,0.0,134,0,673,0
4627,614.8231183679362,807.0,0.0,133,0,674,0
4628,614.9047002986921,807.0,0.0,132,0,675,0
4629,615.0334800000827,804.0,0.0,129,0,675,0
4630,615.0448313161892,804.0,0.0,128,0,676,0
4631,615.107910381124,803.0,0.0,127,0,676,0
4632,615.1745777376375,804.0,0.0,129,0,675,0
4633,615.3330684300381,805.0,0.0,131,0,674,0
4634,615.3383149329438,805.0,0.0,130,0,675,0
4635,615.5905743357271,805.0,0.0,129,0,676,0
4636,615.6228827362355,805.0,0.0,128,0,677,0
4637,615.7691486783584,806.0,0.0,130,0,676,0
4638,615.7952436996064,807.0,0.0,132,0,675,0
4639,615.8584906957892,808.0,0.0,134,0,674,0
4640,615.8666085667688,807.0,0.0,133,0,674,0
4641,615.9687586519374,808.0,0.0,135,0,673,0
4642,616.045539983617,809.0,0.0,137,0,672,0
4643,616.0761991724406,808.0,0.0,136,0,672,0
4644,616.1679547693835,808.0,0.0,135,0,673,0
